Klucz klienta,Klucz Geograficzny,Imię,Nazwisko,Data urodzenia,Stan cywilny,Płeć,Ilość dzieci
24135.0,217.0,Martin,Martinez,1975-09-02 00:00:00,S,M,0.0
24136.0,188.0,Alisha,Hu,1975-07-02 00:00:00,S,F,0.0
24137.0,173.0,Tara,Sharma,1975-12-16 00:00:00,S,F,0.0
24138.0,269.0,Kristy,Gutierrez,1975-05-06 00:00:00,M,F,1.0
24139.0,131.0,Andrew,Williams,1973-05-27 00:00:00,M,M,0.0
24140.0,203.0,Alvin,Lin,1976-01-23 00:00:00,S,M,0.0
24141.0,199.0,Misty,Nath,1962-09-21 00:00:00,S,F,1.0
24142.0,209.0,Christian,Davis,1962-06-27 00:00:00,M,M,1.0
24143.0,127.0,Stanley,Mehta,1962-08-09 00:00:00,M,M,1.0
24144.0,254.0,Gerald,Sanchez,1962-10-07 00:00:00,M,M,1.0
24145.0,275.0,Cheryl,Serrano,1962-01-20 00:00:00,S,F,1.0
24146.0,183.0,Craig,Suarez,1961-07-06 00:00:00,S,M,1.0
24147.0,176.0,Kathleen,Hernandez,1935-10-18 00:00:00,M,F,1.0
24148.0,142.0,Brittney,Zhou,1956-04-20 00:00:00,S,F,2.0
24149.0,223.0,Richard,Simmons,1956-09-08 00:00:00,M,M,2.0
24150.0,155.0,Jack,Campbell,1955-03-24 00:00:00,M,M,2.0
24151.0,277.0,Jon,Shan,1955-08-22 00:00:00,S,M,1.0
24152.0,234.0,Casey,Rubio,1938-05-25 00:00:00,S,M,1.0
24153.0,209.0,Seth,Jenkins,1941-11-28 00:00:00,S,M,1.0
24154.0,279.0,Orlando,Ramos,1941-07-23 00:00:00,S,M,1.0
24155.0,151.0,Tracy,Raje,1942-03-09 00:00:00,M,F,1.0
24156.0,178.0,Wesley,Zhou,1942-06-10 00:00:00,M,M,1.0
24157.0,226.0,Marie,Subram,1943-10-04 00:00:00,M,F,3.0
24158.0,187.0,Omar,Deng,1943-08-15 00:00:00,S,M,3.0
24159.0,20.0,Christine,Luo,1980-01-06 00:00:00,M,F,0.0
24160.0,8.0,Carl,Yuan,1980-11-03 00:00:00,S,M,0.0
24161.0,4.0,Luke,Kumar,1980-02-04 00:00:00,M,M,0.0
24162.0,7.0,Grant,Raje,1980-07-17 00:00:00,M,M,0.0
24163.0,33.0,Micah,Guo,1980-02-28 00:00:00,S,M,0.0
24164.0,28.0,Teresa,Gomez,1977-11-13 00:00:00,S,F,0.0
24165.0,19.0,Gilbert,Gao,1977-04-23 00:00:00,S,M,0.0
24166.0,13.0,Renee,Alonso,1977-05-23 00:00:00,S,F,0.0
24167.0,36.0,Lacey,Zhu,1977-10-06 00:00:00,S,F,0.0
24168.0,39.0,Manuel,Srini,1977-05-18 00:00:00,M,M,0.0
24169.0,29.0,Lydia,Martinez,1976-07-09 00:00:00,S,F,1.0
24170.0,29.0,Jaime,Hernandez,1976-10-24 00:00:00,S,F,1.0
24171.0,29.0,Jarrod,Chandra,1979-05-15 00:00:00,S,M,1.0
24172.0,36.0,Jessie,Hernandez,1979-09-27 00:00:00,M,F,1.0
24173.0,26.0,Lacey,Wang,1979-01-23 00:00:00,S,F,0.0
24174.0,40.0,Keith,Chander,1979-05-26 00:00:00,M,M,0.0
24175.0,26.0,Lacey,Luo,1978-03-08 00:00:00,S,F,0.0
24176.0,22.0,Marie,Jimenez,1978-04-20 00:00:00,M,F,0.0
24177.0,4.0,Gina,Gill,1977-02-04 00:00:00,S,F,0.0
24178.0,31.0,Clifford,Sara,1977-10-10 00:00:00,S,M,0.0
24179.0,6.0,Robyn,Blanco,1977-03-07 00:00:00,M,F,0.0
24180.0,138.0,Arturo,Jai,1943-04-16 00:00:00,S,M,2.0
24181.0,154.0,Edwin,Nath,1943-10-16 00:00:00,M,M,2.0
24182.0,175.0,Nancy,Lopez,1943-06-02 00:00:00,M,F,1.0
24183.0,219.0,Ruth,Perez,1961-08-26 00:00:00,S,F,4.0
24184.0,262.0,Alexandra,Jackson,1961-09-24 00:00:00,S,F,3.0
24185.0,223.0,Tara,She,1960-11-25 00:00:00,S,F,1.0
24186.0,262.0,Theodore,Alonso,1960-02-19 00:00:00,S,M,1.0
24187.0,269.0,Daisy,Serrano,1960-02-08 00:00:00,S,F,3.0
24188.0,236.0,Charles,Turner,1959-05-07 00:00:00,S,M,2.0
24189.0,263.0,Andre,Suri,1959-11-01 00:00:00,M,M,3.0
24190.0,220.0,Austin,Chen,1958-11-05 00:00:00,S,M,2.0
24191.0,168.0,Marshall,He,1960-09-11 00:00:00,M,M,3.0
24192.0,237.0,Regina,Prasad,1960-01-04 00:00:00,S,F,3.0
24193.0,245.0,Louis,Becker,1959-12-17 00:00:00,M,M,0.0
24194.0,206.0,Armando,Martin,1959-01-21 00:00:00,M,M,0.0
24195.0,183.0,Dawn,Zhao,1970-12-04 00:00:00,M,F,2.0
24196.0,180.0,Armando,Gill,1970-03-27 00:00:00,M,M,2.0
24197.0,272.0,Whitney,Mehta,1970-03-20 00:00:00,S,F,0.0
24198.0,223.0,Chelsea,Madan,1970-08-28 00:00:00,M,F,0.0
24199.0,260.0,Veronica,Prasad,1970-05-06 00:00:00,M,F,0.0
24200.0,274.0,Grant,Jai,1970-10-23 00:00:00,S,M,0.0
24201.0,207.0,Olivia,Gonzales,1969-07-26 00:00:00,M,F,2.0
24202.0,271.0,Tamara,Black,1969-10-20 00:00:00,S,F,0.0
24203.0,192.0,Keith,Xie,1969-09-12 00:00:00,S,M,0.0
24204.0,150.0,Darren,Gonzalez,1969-07-12 00:00:00,S,M,0.0
24205.0,117.0,Katherine,Anderson,1969-12-20 00:00:00,S,F,1.0
24206.0,168.0,Marie,Munoz,1969-02-23 00:00:00,M,F,0.0
24207.0,271.0,Stacey,Guo,1968-07-05 00:00:00,M,F,2.0
24208.0,196.0,Sabrina,Diaz,1969-03-03 00:00:00,S,F,0.0
24209.0,179.0,Chelsea,Jordan,1969-11-10 00:00:00,M,F,0.0
24210.0,168.0,Ricardo,Shan,1969-06-16 00:00:00,S,M,0.0
24211.0,265.0,Sharon,Shan,1969-01-18 00:00:00,S,F,0.0
24212.0,270.0,Tony,Raje,1952-09-25 00:00:00,S,M,3.0
24213.0,266.0,Martin,Rana,1951-09-11 00:00:00,S,M,3.0
24214.0,160.0,Michele,Romero,1951-07-04 00:00:00,S,F,2.0
24215.0,150.0,Lisa,Xu,1953-07-15 00:00:00,M,F,2.0
24216.0,266.0,Tara,Black,1953-02-06 00:00:00,S,F,2.0
24217.0,236.0,Lauren,Morgan,1968-04-26 00:00:00,S,F,2.0
24218.0,261.0,Bryant,Lopez,1968-04-26 00:00:00,S,M,1.0
24219.0,183.0,Tina,Lopez,1968-06-17 00:00:00,M,F,1.0
24220.0,60.0,Hunter,Edwards,1968-10-09 00:00:00,M,M,4.0
24221.0,301.0,Heidi,Perez,1968-03-10 00:00:00,S,F,1.0
24222.0,543.0,Sierra,Green,1979-08-23 00:00:00,S,F,0.0
24223.0,545.0,Abigail,Alexander,1979-04-26 00:00:00,S,F,0.0
24224.0,637.0,Nicole,Perry,1979-10-17 00:00:00,S,F,0.0
24225.0,299.0,Jeffery,Yang,1979-10-06 00:00:00,S,M,0.0
24226.0,315.0,Brian,Morris,1979-03-26 00:00:00,S,M,0.0
24227.0,316.0,Sara,Phillips,1979-06-14 00:00:00,S,F,0.0
24228.0,13.0,Terry,Xu,1944-10-11 00:00:00,S,M,3.0
24229.0,37.0,Pedro,Kapoor,1944-06-04 00:00:00,M,M,4.0
24230.0,16.0,Andres,Sharma,1944-06-19 00:00:00,M,M,4.0
24231.0,361.0,Makayla,Cox,1979-10-18 00:00:00,S,F,0.0
24232.0,383.0,Ryan,Johnson,1979-02-17 00:00:00,S,M,0.0
24233.0,383.0,Jada,Parker,1979-05-24 00:00:00,S,F,0.0
24234.0,383.0,Eduardo,Martinez,1979-10-16 00:00:00,S,M,0.0
24235.0,51.0,Jill,Martinez,1978-08-23 00:00:00,S,F,0.0
24236.0,614.0,Isabella,Nelson,1978-11-09 00:00:00,S,F,0.0
24237.0,623.0,Chloe,Henderson,1978-04-06 00:00:00,S,F,0.0
24238.0,299.0,Sean,Richardson,1978-09-07 00:00:00,M,M,0.0
24239.0,329.0,Miguel,Hernandez,1978-11-27 00:00:00,M,M,0.0
24240.0,10.0,Edwin,Hu,1945-04-09 00:00:00,M,M,2.0
24241.0,11.0,Colin,Zhao,1946-02-06 00:00:00,S,M,4.0
24242.0,25.0,Amy,Zeng,1946-04-06 00:00:00,M,F,2.0
24243.0,37.0,Karen,Lin,1946-07-08 00:00:00,M,F,2.0
24244.0,30.0,Anne,Serrano,1946-10-12 00:00:00,M,F,2.0
24245.0,21.0,Omar,Liang,1947-03-04 00:00:00,M,M,2.0
24246.0,3.0,Victor,Ramos,1947-09-21 00:00:00,M,M,2.0
24247.0,29.0,George,Sara,1947-06-24 00:00:00,M,M,4.0
24248.0,36.0,Jake,Lin,1947-10-05 00:00:00,S,M,4.0
24249.0,13.0,Jesse,Howard,1947-03-18 00:00:00,S,M,2.0
24250.0,14.0,Carmen,Suri,1947-07-22 00:00:00,M,F,2.0
24251.0,17.0,Jay,Browning,1947-02-01 00:00:00,S,M,2.0
24252.0,19.0,Jaclyn,Xu,1947-11-22 00:00:00,M,F,2.0
24253.0,25.0,Fernando,Wood,1948-11-14 00:00:00,M,M,2.0
24254.0,359.0,Emily,Washington,1978-08-15 00:00:00,S,F,0.0
24255.0,49.0,Chloe,Lee,1977-09-12 00:00:00,S,F,0.0
24256.0,54.0,Kayla,Barnes,1977-07-25 00:00:00,S,F,0.0
24257.0,18.0,Alan,Shen,1948-01-12 00:00:00,M,M,2.0
24258.0,68.0,Hailey,Edwards,1977-04-10 00:00:00,S,F,0.0
24259.0,611.0,Gavin,Price,1977-08-03 00:00:00,S,M,0.0
24260.0,638.0,Blake,Perry,1977-03-09 00:00:00,S,M,0.0
24261.0,311.0,Emma,Jones,1977-06-15 00:00:00,S,F,0.0
24262.0,331.0,Daniel,Thomas,1977-03-16 00:00:00,M,M,0.0
24263.0,331.0,Brooke,Brooks,1977-08-15 00:00:00,M,F,0.0
24264.0,345.0,Richard,Long,1977-10-28 00:00:00,S,M,0.0
24265.0,347.0,Seth,McDonald,1977-09-13 00:00:00,M,M,0.0
24266.0,9.0,Melvin,Chander,1949-02-25 00:00:00,M,M,2.0
24267.0,27.0,Jésus,Hernandez,1950-04-12 00:00:00,M,M,2.0
24268.0,5.0,Meredith,Gill,1950-10-24 00:00:00,M,F,2.0
24269.0,34.0,Todd,Lu,1950-09-02 00:00:00,M,M,2.0
24270.0,2.0,Latasha,Ortega,1950-05-15 00:00:00,M,F,2.0
24271.0,21.0,Leonard,Shen,1950-04-21 00:00:00,M,M,2.0
24272.0,15.0,Martha,Wang,1951-02-16 00:00:00,M,F,2.0
24273.0,18.0,Monique,Sanz,1951-03-11 00:00:00,M,F,2.0
24274.0,27.0,Shaun,Shan,1951-02-03 00:00:00,M,M,2.0
24275.0,352.0,Lucas,Rivera,1980-07-17 00:00:00,M,M,0.0
24276.0,18.0,Kaitlyn,Nelson,1952-07-09 00:00:00,S,F,2.0
24277.0,4.0,Donald,Kovár,1952-05-05 00:00:00,S,M,3.0
24278.0,22.0,Cedric,Xu,1953-02-05 00:00:00,M,M,2.0
24279.0,26.0,Angel,Nelson,1953-11-16 00:00:00,S,M,2.0
24280.0,15.0,Peter,Shan,1954-10-01 00:00:00,S,M,3.0
24281.0,9.0,Marie,Suri,1954-04-13 00:00:00,S,F,3.0
24282.0,7.0,Damien,Raji,1955-07-24 00:00:00,M,M,2.0
24283.0,27.0,Aimee,Zheng,1955-03-21 00:00:00,S,F,2.0
24284.0,69.0,Melissa,Sanders,1975-06-11 00:00:00,S,F,0.0
24285.0,612.0,Jesse,Cox,1975-11-19 00:00:00,S,M,0.0
24286.0,307.0,Kelvin,Goel,1975-05-27 00:00:00,S,M,0.0
24287.0,307.0,John,Martinez,1975-05-25 00:00:00,M,M,0.0
24288.0,311.0,Pedro,Gomez,1975-01-05 00:00:00,M,M,0.0
24289.0,326.0,Robert,Gonzalez,1975-12-16 00:00:00,S,M,0.0
24290.0,609.0,Zoe,Bell,1974-10-17 00:00:00,M,F,0.0
24291.0,609.0,Eduardo,Garcia,1974-03-11 00:00:00,S,M,0.0
24292.0,325.0,Mackenzie,Brooks,1974-03-06 00:00:00,M,F,0.0
24293.0,336.0,Anna,Rivera,1974-10-19 00:00:00,M,F,0.0
24294.0,547.0,Luis,Yang,1974-03-01 00:00:00,S,M,0.0
24295.0,352.0,Natalie,Barnes,1973-03-26 00:00:00,S,F,0.0
24296.0,322.0,Amanda,Gonzalez,1973-02-06 00:00:00,S,F,0.0
24297.0,329.0,Victoria,Cox,1976-10-09 00:00:00,M,F,0.0
24298.0,352.0,Robert,Yang,1976-10-07 00:00:00,M,M,0.0
24299.0,315.0,Andrea,Gray,1976-06-03 00:00:00,S,F,0.0
24300.0,35.0,Naomi,Gomez,1956-01-10 00:00:00,S,F,2.0
24301.0,31.0,Tasha,Rai,1957-08-25 00:00:00,S,F,2.0
24302.0,18.0,Cesar,Kapoor,1957-01-28 00:00:00,M,M,2.0
24303.0,19.0,Megan,Diaz,1957-12-02 00:00:00,S,F,2.0
24304.0,9.0,Beth,Serrano,1958-05-25 00:00:00,S,F,1.0
24305.0,30.0,Warren,Chow,1959-10-28 00:00:00,S,M,1.0
24306.0,16.0,Molly,Chandra,1959-04-08 00:00:00,M,F,1.0
24307.0,9.0,Tina,Sara,1959-02-16 00:00:00,S,F,1.0
24308.0,553.0,Destiny,Sanders,1973-01-25 00:00:00,S,F,0.0
24309.0,65.0,Ethan,Williams,1974-08-18 00:00:00,M,M,0.0
24310.0,64.0,Gabrielle,Peterson,1974-02-05 00:00:00,S,F,0.0
24311.0,612.0,Geoffrey,Patel,1974-04-21 00:00:00,S,M,0.0
24312.0,616.0,Austin,Martin,1974-05-21 00:00:00,S,M,0.0
24313.0,542.0,Taylor,Brooks,1974-03-18 00:00:00,M,F,0.0
24314.0,314.0,Bryan,Howard,1966-03-28 00:00:00,M,M,2.0
24315.0,316.0,Edward,Scott,1966-09-06 00:00:00,M,M,0.0
24316.0,326.0,Rachel,Diaz,1966-03-28 00:00:00,S,F,0.0
24317.0,345.0,Devin,Thomas,1966-04-11 00:00:00,S,M,0.0
24318.0,359.0,Luis,Long,1966-07-22 00:00:00,M,M,1.0
24319.0,626.0,Benjamin,Clark,1957-04-11 00:00:00,M,M,2.0
24320.0,536.0,Joshua,White,1957-08-13 00:00:00,S,M,2.0
24321.0,635.0,Gabriel,Scott,1964-02-10 00:00:00,S,M,0.0
24322.0,62.0,Alexandra,Evans,1964-02-22 00:00:00,M,F,4.0
24323.0,336.0,Janet,Wright,1964-07-28 00:00:00,S,F,5.0
24324.0,315.0,Jennifer,Reed,1964-10-27 00:00:00,S,F,4.0
24325.0,383.0,Jason,Perry,1964-12-15 00:00:00,M,M,4.0
24326.0,553.0,Adam,Bryant,1964-10-16 00:00:00,M,M,4.0
24327.0,648.0,Evan,Rogers,1964-10-08 00:00:00,M,M,4.0
24328.0,343.0,Melissa,Simmons,1964-05-07 00:00:00,S,F,4.0
24329.0,547.0,Abigail,Cooper,1963-02-09 00:00:00,S,F,4.0
24330.0,307.0,Jessica,Bennett,1963-09-26 00:00:00,S,F,4.0
24331.0,329.0,Carson,Powell,1968-08-09 00:00:00,S,M,0.0
24332.0,53.0,Abigail,Thompson,1963-06-03 00:00:00,M,F,3.0
24333.0,612.0,Ann,Prasad,1962-11-26 00:00:00,S,F,1.0
24334.0,347.0,Alexa,James,1962-09-06 00:00:00,M,F,1.0
24335.0,626.0,Richard,Wright,1962-10-27 00:00:00,S,M,1.0
24336.0,545.0,Gabrielle,Wright,1962-03-09 00:00:00,S,F,1.0
24337.0,614.0,Noah,Alexander,1962-10-10 00:00:00,M,M,1.0
24338.0,301.0,Shannon,Zeng,1961-09-05 00:00:00,S,F,4.0
24339.0,345.0,Jennifer,Price,1961-10-10 00:00:00,S,F,4.0
24340.0,352.0,Chloe,Clark,1961-12-05 00:00:00,S,F,4.0
24341.0,312.0,Wyatt,Jones,1961-12-10 00:00:00,M,M,1.0
24342.0,66.0,Evan,Campbell,1961-04-24 00:00:00,M,M,1.0
24343.0,322.0,Tyler,Harris,1960-03-08 00:00:00,M,M,4.0
24344.0,49.0,Wayne,Chander,1967-06-16 00:00:00,S,M,0.0
24345.0,552.0,Riley,Cox,1967-06-22 00:00:00,S,F,0.0
24346.0,302.0,Giorgio,Veronesi,1967-09-05 00:00:00,M,F,0.0
24347.0,311.0,Tina,Madan,1967-12-19 00:00:00,S,F,0.0
24348.0,311.0,Ruben,Gomez,1967-09-17 00:00:00,S,M,0.0
24349.0,359.0,Jill,Patterson,1967-07-04 00:00:00,S,F,0.0
24350.0,322.0,Eduardo,Simmons,1927-06-14 00:00:00,S,M,2.0
24351.0,314.0,Brandon,Yang,1960-02-05 00:00:00,M,M,1.0
24352.0,626.0,Natalie,Cox,1960-06-02 00:00:00,M,F,1.0
24353.0,358.0,Andrea,Ramirez,1960-05-05 00:00:00,M,F,1.0
24354.0,368.0,Bailey,Cook,1959-06-19 00:00:00,M,F,1.0
24355.0,302.0,Jennifer,Johnson,1959-06-17 00:00:00,M,F,4.0
24356.0,301.0,Wesley,Zhang,1959-08-09 00:00:00,S,M,2.0
24357.0,300.0,Eric,Baker,1958-03-15 00:00:00,M,M,3.0
24358.0,361.0,Kevin,Green,1958-02-08 00:00:00,M,M,1.0
24359.0,383.0,Zachary,Shan,1958-08-05 00:00:00,S,M,1.0
24360.0,14.0,Carolyn,Diaz,1968-07-22 00:00:00,S,F,2.0
24361.0,20.0,Francisco,Rodriguez,1968-11-17 00:00:00,M,M,2.0
24362.0,36.0,Marc,Vazquez,1968-12-06 00:00:00,S,M,2.0
24363.0,4.0,Amanda,Coleman,1970-01-26 00:00:00,M,F,4.0
24364.0,28.0,Henry,Prasad,1970-06-15 00:00:00,M,M,2.0
24365.0,26.0,Mallory,Navarro,1968-04-27 00:00:00,S,F,2.0
24366.0,11.0,Melvin,Luo,1969-02-17 00:00:00,S,M,1.0
24367.0,37.0,Ross,Sara,1969-02-10 00:00:00,S,M,1.0
24368.0,37.0,Ebony,Prasad,1969-04-08 00:00:00,S,F,1.0
24369.0,5.0,Chelsea,Lopez,1967-06-25 00:00:00,M,F,5.0
24370.0,33.0,Nathan,West,1967-06-25 00:00:00,M,M,5.0
24371.0,37.0,Leslie,Navarro,1966-03-21 00:00:00,M,F,2.0
24372.0,32.0,Teresa,Jimenez,1965-09-21 00:00:00,S,F,2.0
24373.0,35.0,Steven,Reed,1965-08-12 00:00:00,M,M,2.0
24374.0,15.0,Eugene,Ma,1965-10-13 00:00:00,S,M,3.0
24375.0,11.0,Pamela,Schmidt,1965-10-03 00:00:00,M,F,3.0
24376.0,20.0,Tommy,Black,1968-07-13 00:00:00,M,M,5.0
24377.0,35.0,Richard,Wood,1968-09-24 00:00:00,S,M,0.0
24378.0,13.0,Brandi,Jiménez,1968-06-04 00:00:00,S,F,0.0
24379.0,20.0,Noah,Jenkins,1965-06-23 00:00:00,S,M,0.0
24380.0,39.0,Maurice,Yuan,1965-10-13 00:00:00,M,M,0.0
24381.0,15.0,Danny,Serrano,1965-05-14 00:00:00,S,M,0.0
24382.0,33.0,Patrick,Sanchez,1964-02-20 00:00:00,M,M,3.0
24383.0,205.0,Ronald,Prasad,1974-06-25 00:00:00,M,M,0.0
24384.0,189.0,Kenneth,Pal,1974-08-23 00:00:00,M,M,0.0
24385.0,311.0,Summer,Perez,1957-10-22 00:00:00,M,F,3.0
24386.0,71.0,Isabella,Walker,1957-05-12 00:00:00,S,F,2.0
24387.0,298.0,Elijah,Mitchell,1957-09-26 00:00:00,M,M,2.0
24388.0,626.0,Maria,Campbell,1957-11-22 00:00:00,M,F,2.0
24389.0,548.0,Xavier,Carter,1956-05-03 00:00:00,S,M,2.0
24390.0,609.0,Carolyn,Prasad,1956-08-23 00:00:00,M,F,2.0
24391.0,372.0,Marissa,Washington,1956-03-27 00:00:00,M,F,2.0
24392.0,49.0,Molly,Prasad,1956-10-24 00:00:00,S,F,2.0
24393.0,616.0,Joseph,Johnson,1932-06-18 00:00:00,S,M,2.0
24394.0,303.0,Drew,Raji,1965-01-27 00:00:00,M,M,2.0
24395.0,311.0,Alison,Raji,1965-05-11 00:00:00,M,F,3.0
24396.0,311.0,Robyn,Navarro,1965-06-04 00:00:00,M,F,2.0
24397.0,312.0,Henry,Raman,1965-12-20 00:00:00,S,M,2.0
24398.0,345.0,Brandon,Davis,1965-06-03 00:00:00,M,M,1.0
24399.0,54.0,Katherine,Sanchez,1964-01-19 00:00:00,M,F,4.0
24400.0,642.0,Kaitlyn,Parker,1964-06-09 00:00:00,M,F,5.0
16956.0,648.0,Austin,Flores,1969-01-09 00:00:00,M,M,2.0
16957.0,642.0,Seth,Wilson,1969-11-20 00:00:00,M,M,1.0
16958.0,49.0,Pedro,Torres,1971-11-02 00:00:00,M,M,1.0
16959.0,62.0,Carson,Foster,1971-02-08 00:00:00,M,M,1.0
16960.0,543.0,Paige,Gray,1971-09-07 00:00:00,M,F,1.0
16961.0,310.0,Faith,Perry,1971-06-16 00:00:00,M,F,2.0
16962.0,322.0,Zachary,Coleman,1969-08-25 00:00:00,M,M,1.0
16963.0,339.0,Faith,Hughes,1969-01-27 00:00:00,M,F,1.0
16964.0,51.0,Gavin,Wood,1969-05-20 00:00:00,M,M,1.0
16965.0,307.0,Kristi,Romero,1968-03-02 00:00:00,S,F,2.0
16966.0,336.0,Amanda,Diaz,1967-06-11 00:00:00,M,F,5.0
16967.0,546.0,Noah,Hernandez,1970-02-15 00:00:00,S,M,3.0
16968.0,359.0,Ian,Griffin,1970-02-15 00:00:00,S,M,2.0
16969.0,369.0,Jackson,Turner,1970-09-02 00:00:00,M,M,2.0
16970.0,634.0,Katherine,Foster,1967-08-16 00:00:00,S,F,2.0
16971.0,618.0,Alexia,Bryant,1967-09-17 00:00:00,S,F,2.0
16972.0,542.0,Lucas,Hernandez,1967-04-10 00:00:00,S,M,2.0
16973.0,298.0,Katherine,Collins,1967-03-27 00:00:00,S,F,2.0
16974.0,612.0,Paige,Rivera,1967-06-28 00:00:00,S,F,2.0
16975.0,548.0,Benjamin,Lee,1966-06-10 00:00:00,M,M,3.0
16976.0,299.0,Sandra,Xu,1966-03-10 00:00:00,S,F,3.0
16977.0,316.0,Noah,Adams,1966-10-06 00:00:00,S,M,0.0
16978.0,642.0,Jeremy,Rivera,1966-04-04 00:00:00,M,M,0.0
16979.0,336.0,Kaitlyn,Rogers,1966-08-03 00:00:00,S,F,4.0
16980.0,642.0,Jill,Moore,1966-04-08 00:00:00,M,F,4.0
16981.0,542.0,Hunter,Simmons,1969-07-16 00:00:00,M,M,5.0
16982.0,300.0,Jillian,Lopez,1969-03-07 00:00:00,M,F,5.0
16983.0,385.0,Gabriel,Collins,1969-03-05 00:00:00,M,M,3.0
16984.0,311.0,Rodney,Moreno,1965-01-04 00:00:00,S,M,0.0
16985.0,546.0,Adam,Li,1965-10-04 00:00:00,S,M,3.0
16986.0,545.0,Sara,Adams,1965-02-04 00:00:00,S,F,3.0
16987.0,60.0,Miguel,Clark,1965-04-09 00:00:00,S,M,3.0
16988.0,348.0,Brian,Bailey,1965-04-19 00:00:00,S,M,3.0
16989.0,616.0,Emma,Richardson,1965-09-20 00:00:00,S,F,3.0
16990.0,359.0,Zachary,Griffin,1965-07-21 00:00:00,M,M,0.0
16991.0,614.0,Brianna,Henderson,1964-09-21 00:00:00,S,F,4.0
16992.0,307.0,Lucas,Watson,1964-09-16 00:00:00,S,M,4.0
16993.0,536.0,Russell,Rai,1964-08-18 00:00:00,M,M,4.0
16994.0,311.0,Deanna,Torres,1964-06-16 00:00:00,S,F,5.0
16995.0,63.0,Taylor,Hall,1964-07-21 00:00:00,S,F,5.0
16996.0,62.0,Destiny,Walker,1964-07-14 00:00:00,S,F,5.0
16997.0,369.0,Natalie,Allen,1964-04-24 00:00:00,S,F,4.0
16998.0,611.0,Jennifer,Lopez,1964-07-11 00:00:00,S,F,4.0
16999.0,383.0,Chloe,Kelly,1964-04-18 00:00:00,S,F,4.0
17000.0,307.0,Miranda,Henderson,1963-07-03 00:00:00,S,F,4.0
17001.0,638.0,Ashley,Moore,1963-09-02 00:00:00,S,F,4.0
17002.0,546.0,Dylan,Martin,1963-12-15 00:00:00,S,M,4.0
17003.0,299.0,Joanna,Dominguez,1963-10-28 00:00:00,S,F,4.0
17004.0,300.0,Krista,Torres,1963-05-08 00:00:00,S,F,4.0
17005.0,307.0,Priscilla,Anand,1963-01-19 00:00:00,S,F,4.0
17006.0,553.0,Hunter,Williams,1963-02-07 00:00:00,M,M,4.0
17007.0,314.0,Samuel,Hayes,1968-06-21 00:00:00,S,M,0.0
17008.0,343.0,Connor,Turner,1968-04-28 00:00:00,S,M,0.0
17009.0,343.0,Wyatt,Butler,1968-10-26 00:00:00,S,M,0.0
17010.0,361.0,Brianna,James,1968-04-27 00:00:00,S,F,0.0
17011.0,372.0,Sara,Hill,1968-04-20 00:00:00,M,F,2.0
17012.0,334.0,Joan,Collins,1963-10-19 00:00:00,M,F,3.0
17013.0,548.0,Gabriella,Mitchell,1962-03-09 00:00:00,S,F,1.0
17014.0,368.0,Michael,Harris,1962-10-27 00:00:00,S,M,1.0
17015.0,642.0,Kelly,Patterson,1962-05-05 00:00:00,S,F,1.0
17016.0,360.0,Hailey,Hughes,1962-08-24 00:00:00,S,F,1.0
17017.0,633.0,Jeremiah,Jones,1962-05-04 00:00:00,M,M,1.0
17018.0,575.0,Mandy,Guo,1961-06-14 00:00:00,M,F,4.0
17019.0,536.0,Andrea,Hall,1961-05-27 00:00:00,M,F,4.0
17020.0,614.0,Ashley,Bryant,1961-08-21 00:00:00,M,F,4.0
17021.0,331.0,Nicole,Reed,1961-07-06 00:00:00,M,F,1.0
17022.0,361.0,Karen,Morgan,1961-04-11 00:00:00,M,F,1.0
17023.0,69.0,Jeremiah,Harris,1960-07-16 00:00:00,M,M,1.0
17024.0,335.0,Jacqueline,Diaz,1960-11-11 00:00:00,M,F,1.0
17025.0,50.0,Ryan,Taylor,1967-05-02 00:00:00,S,M,0.0
17026.0,60.0,Jordan,Li,1967-07-13 00:00:00,S,M,0.0
17027.0,71.0,Brianna,Taylor,1967-06-27 00:00:00,S,F,0.0
17028.0,635.0,Grace,Richardson,1960-10-27 00:00:00,M,F,1.0
17029.0,301.0,Suzanne,Xu,1960-12-25 00:00:00,M,F,1.0
17030.0,338.0,Emily,Russell,1959-02-25 00:00:00,M,F,1.0
17031.0,322.0,Grace,Thomas,1959-11-25 00:00:00,M,F,5.0
17032.0,301.0,Alexandria,Flores,1959-11-06 00:00:00,M,F,5.0
17033.0,307.0,Carson,Long,1959-08-22 00:00:00,S,M,5.0
17034.0,53.0,Lauren,Clark,1959-04-12 00:00:00,S,F,4.0
17035.0,648.0,Jordan,Flores,1959-10-22 00:00:00,M,M,4.0
17036.0,49.0,Savannah,Perez,1959-07-20 00:00:00,M,F,5.0
17037.0,49.0,Kenneth,Nath,1959-11-11 00:00:00,M,M,4.0
17038.0,312.0,Ernest,Wang,1959-02-07 00:00:00,S,M,4.0
17039.0,337.0,Ariana,Watson,1958-04-16 00:00:00,M,F,1.0
17040.0,616.0,Adam,Henderson,1958-08-27 00:00:00,M,M,1.0
17041.0,631.0,Connor,Perry,1958-05-14 00:00:00,M,M,1.0
17042.0,642.0,Tyler,Jackson,1958-10-24 00:00:00,M,M,1.0
17043.0,627.0,Isabella,Bennett,1958-03-29 00:00:00,M,F,1.0
